68244_H3K4me1_Ren_sort_peaks.narrowPeak.gz	68115_EP300_Ren_sort_peaks.narrowPeak.gz	54499_H3K27ac_sort_peaks.narrowPeak.gz	62993_H3K27ac_sort_peaks.narrowPeak.gz	60947_H3K4me2_sort_peaks.narrowPeak.gz	5097_HOXC9_sort_peaks.narrowPeak.gz	55119_SOX2_sort_peaks.narrowPeak.gz	5060_OLIG2_sort_peaks.narrowPeak.gz	54562_H3K27ac_sort_peaks.narrowPeak.gz	53322_H3K4me1_sort_peaks.narrowPeak.gz	56691_POLII_sort_peaks.narrowPeak.gz	61702_H3K9ac_sort_peaks.narrowPeak.gz	61864_H3K27ac_sort_peaks.narrowPeak.gz	54525_H3K27ac_sort_peaks.narrowPeak.gz	53421_H3K4me1_sort_peaks.narrowPeak.gz	1545_DNase_sort_peaks.narrowPeak.gz	58242_SPI1_sort_peaks.narrowPeak.gz	58256_SPI1_sort_peaks.narrowPeak.gz	1932_EP300_sort_peaks.narrowPeak.gz	58318_DNase_sort_peaks.narrowPeak.gz	58262_SPI1_sort_peaks.narrowPeak.gz	1491_DNase_sort_peaks.narrowPeak.gz
hg19,chr13,72300849,72302934	0.0	0.0	0.0	0.0	7.39383	112.55814	6.80197	0.0	0.0	8.25919	0.0	0.0	0.0	0.0	7.28432	0.0	4.40363	0.0	0.0	5.83907	14.46115	0.0
hg19,chr13,72425787,72428335	0.0	0.0	5.92379	0.0	6.8211	6.68309	9.46314	19.33092	0.0	7.15261	0.0	0.0	0.0	0.0	8.0421	0.0	0.0	0.0	7.64257	0.0	11.43828	0.0
hg19,chr13,72693676,72695292	0.0	0.0	0.0	0.0	0.0	8.25522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.61295	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr13,73001083,73003053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.41379	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr13,73081447,73083754	0.0	0.0	0.0	0.0	0.0	12.08919	0.0	0.0	9.02013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.33447	13.94716	0.0	6.07333	0.0	0.0
hg19,chr13,73087012,73088821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.11359	0.0	0.0	0.0	0.0	0.0	8.61668	0.0	22.44909	8.86621	0.0	13.55952	0.0	0.0
hg19,chr13,73224400,73225906	0.0	0.0	5.81446	5.14061	0.0	12.97875	0.0	0.0	0.0	6.41055	0.0	0.0	0.0	0.0	4.61963	0.0	13.85102	0.0	0.0	15.96646	15.25803	4.65708
hg19,chrX,25018871,25020532	0.0	0.0	8.6945	0.0	0.0	0.0	0.0	0.0	0.0	9.82563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39174	0.0	4.58851
hg19,chr2,45066752,45070624	0.0	0.0	0.0	0.0	9.19611	45.11921	0.0	0.0	0.0	5.97977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,45106927,45107653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,45128095,45129317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6901	0.0	0.0	0.0	0.0	0.0
hg19,chr16,55329289,55330760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr16,51147012,51148642	0.0	0.0	4.8547	11.01502	7.32364	11.14608	55.05769	6.00622	0.0	15.64267	0.0	0.0	0.0	0.0	5.23936	0.0	12.08443	0.0	0.0	4.41764	10.74367	0.0
hg19,chr16,52557406,52558785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.22297	0.0	6.36689	0.0	0.0	0.0	0.0	0.0	0.0	7.26225
hg19,chr16,52242610,52244077	0.0	0.0	0.0	40.08284	0.0	8.84275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr16,53948201,53949846	0.0	0.0	0.0	0.0	9.12943	224.18358	39.50398	86.99992	0.0	6.55083	0.0	0.0	0.0	9.12508	10.99241	0.0	4.1459	17.01213	11.28869	0.0	8.08216	0.0
hg19,chr16,53994058,53995943	4.05973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.50086	33.80851	0.0	42.16151	0.0	0.0
hg19,chr16,53986630,53988193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.32111	0.0	0.0	0.0	0.0	0.0	0.0	15.57706	16.56857	0.0	16.86591	0.0	0.0
hg19,chr16,79381526,79382736	5.65825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.90077	0.0	5.11695	0.0	0.0	0.0	3.76525	0.0
hg19,chr16,51853597,51854931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68942	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr16,52446050,52447237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr16,50869692,50871098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.36279	0.0	0.0	0.0	0.0	15.37254	0.0	0.0	0.0	0.0	0.0	9.83425	13.28296
hg19,chr16,78397855,78398920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.89759	0.0	0.0	6.6436	0.0	0.0
hg19,chr16,52551597,52552835	0.0	0.0	0.0	0.0	0.0	6.20125	0.0	0.0	0.0	7.04324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.87694	0.0
hg19,chr16,72623665,72625217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.16773	0.0	0.0	0.0	0.0	0.0
hg19,chr16,54249594,54251153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.82107	0.0	0.0	9.61031	30.28001
hg19,chr16,54132651,54133957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.80833	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr1,63443534,63444884	0.0	0.0	0.0	0.0	0.0	15.9264	0.0	0.0	0.0	8.05011	0.0	0.0	0.0	0.0	3.4867	0.0	15.73996	0.0	0.0	5.47682	10.89568	22.10609
hg19,chr1,63464282,63465717	0.0	0.0	0.0	0.0	0.0	18.16077	0.0	0.0	0.0	10.03602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,164450144,164451758	0.0	0.0	32.52423	0.0	6.07446	6.82614	0.0	0.0	0.0	6.13732	0.0	0.0	0.0	0.0	4.57801	0.0	0.0	27.75676	0.0	0.0	33.34482	37.16139
hg19,chr4,4819733,4820560	0.0	0.0	0.0	0.0	0.0	145.34955	0.0	35.3684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr5,77020605,77022508	0.0	0.0	0.0	3.81815	0.0	30.57815	0.0	0.0	0.0	7.41225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr7,1267832,1269169	0.0	0.0	28.31185	0.0	0.0	0.0	0.0	0.0	0.0	12.32111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.68972	0.0	10.95119	0.0
hg19,chr1,87821621,87823082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67432	0.0	0.0	0.0	0.0	0.0	0.0	5.95863	0.0	8.13336	0.0	0.0	35.71078	19.0157
hg19,chr1,216772416,216773458	0.0	0.0	13.40255	0.0	0.0	0.0	0.0	0.0	0.0	7.94507	0.0	0.0	58.92031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr13,72938917,72940565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.80156
hg19,chr17,35447270,35448478	0.0	0.0	7.93436	0.0	0.0	0.0	0.0	0.0	5.19323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr15,68079283,68080713	0.0	0.0	0.0	0.0	5.56019	7.81221	0.0	0.0	0.0	5.35773	0.0	0.0	0.0	0.0	4.44709	0.0	0.0	0.0	0.0	0.0	14.3665	0.0
hg19,chr5,3226121,3227484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.41055	0.0	0.0	0.0	0.0	7.46459	0.0	0.0	28.00968	0.0	0.0	33.71937	39.74369
hg19,chr15,37240805,37242498	0.0	0.0	5.13272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.69711	0.0	0.0	12.61924	0.0
hg19,chr13,72255836,72257039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.59166	0.0
hg19,chr11,8275137,8276335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr15,97391638,97393001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.7052	0.0	0.0	23.73052	0.0	0.0
hg19,chr9,128406147,128407653	0.0	0.0	4.43385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94523	0.0	17.82744	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr9,129198400,129200739	0.0	0.0	36.92074	0.0	0.0	0.0	0.0	0.0	33.29947	38.10949	0.0	0.0	0.0	0.0	9.4544	0.0	0.0	0.0	0.0	0.0	11.44315	0.0
hg19,chr3,71290418,71292584	6.33171	0.0	16.65249	33.39903	0.0	9.19699	0.0	0.0	0.0	9.69799	0.0	12.38985	0.0	0.0	4.83254	0.0	8.23487	18.37929	0.0	0.0	6.85158	5.04209
hg19,chr13,72345980,72348230	0.0	0.0	0.0	0.0	0.0	32.29301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.88098	0.0
hg19,chr13,95618516,95619850	3.58012	0.0	2.81422	0.0	22.10164	63.5875	0.0	0.0	0.0	8.8806	0.0	0.0	128.99414	0.0	0.0	0.0	13.64695	8.86621	0.0	8.10131	6.36883	6.14988
hg19,chr7,115313238,115315056	0.0	0.0	0.0	0.0	7.83597	0.0	0.0	0.0	0.0	10.03652	0.0	0.0	0.0	0.0	6.38988	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr5,91036888,91038899	0.0	0.0	5.02238	0.0	0.0	36.66502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,180773639,180775802	0.0	0.0	0.0	0.0	7.62065	0.0	0.0	0.0	0.0	5.97977	0.0	0.0	0.0	0.0	8.92031	0.0	0.0	0.0	0.0	0.0	17.73005	9.57836
hg19,chr1,51034546,51036289	0.0	0.0	0.0	7.5319	4.88445	8.07619	0.0	4.31333	0.0	6.16973	0.0	0.0	6.1353	0.0	7.13371	0.0	0.0	0.0	4.4537	0.0	9.89161	0.0
hg19,chr8,106333530,106334859	0.0	0.0	0.0	0.0	0.0	43.22224	0.0	0.0	0.0	0.0	0.0	6.51821	0.0	13.2335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr9,968797,970093	0.0	0.0	0.0	0.0	0.0	125.25262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96923	0.0	0.0	0.0	0.0	0.0
hg19,chr1,51098841,51099913	0.0	0.0	0.0	0.0	0.0	7.58428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.35639	0.0	0.0	6.11722	0.0	0.0	39.51425	4.80156
hg19,chr11,31785423,31787226	0.0	0.0	0.0	0.0	9.60906	46.19412	11.82429	26.78848	0.0	8.4254	0.0	0.0	29.82141	0.0	8.17484	0.0	0.0	0.0	4.4166	0.0	12.70346	12.5125
hg19,chr1,51165195,51166786	0.0	0.0	14.08854	0.0	8.56561	26.45285	0.0	30.45625	0.0	0.0	0.0	0.0	58.90941	0.0	7.93999	0.0	0.0	0.0	31.54772	0.0	51.11419	38.6141
hg19,chr1,163939700,163940637	0.0	0.0	23.92665	0.0	0.0	40.7755	0.0	0.0	0.0	14.37957	0.0	0.0	0.0	0.0	8.27681	0.0	10.04863	0.0	0.0	0.0	29.79461	36.24875
hg19,chr1,164023244,164024214	0.0	0.0	10.92309	0.0	0.0	0.0	0.0	0.0	0.0	9.98287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.17209	25.38163
hg19,chr1,164637575,164639037	0.0	0.0	8.34823	0.0	0.0	0.0	0.0	0.0	0.0	23.90169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.8765	24.58288
hg19,chr1,213597964,213599524	0.0	0.0	4.8547	0.0	0.0	0.0	0.0	0.0	0.0	17.73719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.96661	20.04746
hg19,chr2,66297527,66299214	0.0	0.0	6.70794	0.0	9.84836	52.71103	13.53891	17.80953	0.0	18.27668	0.0	0.0	0.0	0.0	0.0	0.0	37.99901	0.0	0.0	26.61408	0.0	0.0
hg19,chr3,70565242,70566852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.39639	7.41225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.66907	0.0	0.0	0.0	4.80156
hg19,chr3,70871316,70872957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.03955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.22006	43.78458
hg19,chr3,136982707,136984175	0.0	0.0	30.94635	0.0	22.91516	117.63972	7.9609	62.32353	10.35166	29.15838	0.0	0.0	0.0	0.0	0.0	9.42987	19.44737	8.96439	0.0	10.65008	22.45531	21.7866
hg19,chr3,137047544,137049271	0.0	0.0	7.83586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.01089	0.0
hg19,chr3,137067622,137068925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.68178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.4824
hg19,chr3,137125171,137126977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.04209	0.0
hg19,chr3,147030229,147031770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,147049536,147051100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr1,243895796,243896468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr5,50335050,50336643	0.0	0.0	0.0	0.0	0.0	102.34222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr6,51076205,51077209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.21517	0.0
hg19,chr6,51148668,51149710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.06427	0.0
hg19,chr7,114056847,114058647	0.0	0.0	7.68951	5.14061	0.0	108.67363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr7,114062615,114063919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr7,114070779,114073266	0.0	0.0	0.0	0.0	0.0	19.25039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.27116	0.0	0.0	0.0	0.0	0.0	15.68981	0.0
hg19,chr7,114208952,114210310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.82768	31.00233
hg19,chr7,114295109,114296373	0.0	0.0	23.17237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr8,65496564,65497586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr10,102372214,102374206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.76962	0.0	0.0	5.32643	0.0	0.0
hg19,chr10,102374886,102375478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr10,102447081,102448985	0.0	0.0	0.0	0.0	0.0	14.65154	0.0	0.0	0.0	13.52049	0.0	0.0	0.0	0.0	0.0	0.0	7.62357	0.0	0.0	5.53983	10.79413	0.0
hg19,chr10,102546590,102548095	0.0	0.0	21.18904	0.0	8.6842	46.57798	0.0	0.0	0.0	9.2048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5696	0.0
hg19,chr5,158340962,158342611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.87093	28.18934
hg19,chr8,25775160,25776669	0.0	0.0	2.7272	0.0	0.0	0.0	0.0	0.0	0.0	14.7866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.03124	7.52959
hg19,chr10,131691086,131692848	0.0	0.0	21.0633	0.0	0.0	0.0	0.0	0.0	0.0	38.28081	0.0	0.0	0.0	0.0	0.0	11.38104	0.0	37.00935	0.0	0.0	9.0115	24.36931
hg19,chr12,24291012,24292724	0.0	0.0	0.0	0.0	0.0	27.89051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.71774	56.86491
hg19,chr11,31685357,31686884	0.0	0.0	0.0	0.0	7.4418	78.7271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.61936	0.0	0.0	0.0	4.33755	0.0	9.21517	0.0
hg19,chr11,15623970,15625123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.66791	0.0	0.0	0.0	0.0	0.0	0.0	4.38776	10.72168	0.0	0.0	4.61077	4.69532
hg19,chr11,16316207,16317562	5.03395	0.0	0.0	0.0	5.40173	6.34711	0.0	8.58718	0.0	11.56743	0.0	4.42497	4.76467	0.0	0.0	0.0	14.32888	0.0	0.0	5.53212	0.0	0.0
hg19,chr1,38560194,38561606	0.0	0.0	5.12052	0.0	0.0	10.19355	0.0	0.0	0.0	16.30929	0.0	0.0	0.0	0.0	0.0	0.0	27.87367	0.0	0.0	6.58032	0.0	3.94089
hg19,chr7,20829390,20830407	0.0	0.0	0.0	0.0	0.0	6.72491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr9,83727123,83728378	0.0	0.0	10.97242	0.0	0.0	33.96342	0.0	0.0	0.0	13.84805	0.0	0.0	0.0	0.0	6.07131	0.0	8.66091	7.92188	0.0	0.0	54.18917	36.59764
hg19,chr1,10965129,10966144	0.0	0.0	0.0	0.0	0.0	7.20932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,174114371,174115933	0.0	0.0	31.71545	0.0	0.0	90.16077	0.0	32.30592	0.0	6.13732	2.98758	0.0	22.47179	0.0	12.8493	0.0	14.74881	0.0	24.66397	0.0	67.04446	72.4034
hg19,chr2,174985544,174987464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.21729	0.0	0.0	0.0	0.0	0.0
hg19,chr2,174988737,174990363	0.0	0.0	7.51571	0.0	15.95752	50.57441	25.05526	113.66661	0.0	10.02453	0.0	0.0	14.17612	0.0	10.49868	0.0	4.56989	0.0	10.07027	6.12579	24.32147	0.0
hg19,chr2,175207310,175208242	0.0	0.0	7.76732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,176940070,176941410	0.0	0.0	0.0	0.0	0.0	94.94731	0.0	0.0	5.01073	0.0	0.0	0.0	0.0	0.0	3.75942	0.0	11.93205	0.0	0.0	10.10873	14.5942	12.51682
hg19,chr1,51006090,51007314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,177503157,177503671	0.0	0.0	0.0	0.0	0.0	24.06145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68358	9.08786	11.53962	11.05511	29.00909	15.70531	11.99137
hg19,chr2,237071364,237071848	0.0	0.0	0.0	0.0	0.0	4.26818	0.0	0.0	0.0	9.23744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,18169362,18170237	0.0	0.0	3.5796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87151
hg19,chr3,18844368,18845392	0.0	0.0	0.0	0.0	0.0	26.9657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,19033849,19034569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,114433184,114435415	0.0	0.0	0.0	4.27905	0.0	38.72591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.32703	6.11722	0.0	0.0	0.0	0.0
hg19,chr3,114574745,114576011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.50953	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,114611706,114612491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.70852	6.78062
hg19,chr3,157989611,157990466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7521	0.0	0.0	0.0	0.0	0.0	24.57802	5.87192
hg19,chr3,158025746,158027384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,180436427,180437958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr4,13009318,13010327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.39565	12.91132
hg19,chr4,105345575,105346895	0.0	0.0	41.4757	4.27905	8.13088	19.9106	0.0	22.59949	0.0	0.0	0.0	5.78629	21.64938	0.0	0.0	5.07204	3.80281	5.52018	0.0	5.59559	46.38783	15.69675
hg19,chr5,3511978,3513399	0.0	0.0	30.49885	0.0	0.0	0.0	0.0	0.0	0.0	14.63585	0.0	0.0	0.0	0.0	5.78063	0.0	12.847	0.0	0.0	5.42947	28.80636	0.0
hg19,chr5,76940836,76941396	0.0	0.0	0.0	0.0	8.6842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.25295	0.0	11.73474	14.97756	0.0	11.91483	0.0	0.0
hg19,chr5,77139721,77140742	0.0	0.0	0.0	0.0	13.56556	0.0	0.0	0.0	0.0	10.03652	0.0	13.85347	0.0	0.0	0.0	7.84688	11.33819	9.71316	0.0	9.17614	26.58086	19.20944
hg19,chr5,77147580,77148599	0.0	0.0	0.0	0.0	15.09012	0.0	0.0	0.0	0.0	17.74594	0.0	4.78466	0.0	0.0	0.0	13.5492	15.97187	46.32332	0.0	26.90497	16.74499	0.0
hg19,chr5,77267384,77269206	7.83415	0.0	0.0	0.0	10.47971	96.68784	0.0	17.51025	0.0	6.13732	0.0	0.0	0.0	0.0	4.58695	4.43544	5.11761	5.55513	0.0	7.17768	4.32298	0.0
hg19,chr5,87168414,87169433	0.0	0.0	15.7544	0.0	11.34225	0.0	0.0	6.67072	5.19323	5.41073	0.0	0.0	4.05463	0.0	0.0	0.0	0.0	0.0	23.41499	0.0	25.9556	18.27568
hg19,chr5,87239942,87241645	0.0	0.0	44.39575	0.0	10.57428	65.94067	48.61049	43.42381	0.0	5.53011	0.0	0.0	0.0	0.0	4.70345	0.0	0.0	16.12593	15.84411	0.0	3.99735	13.62903
hg19,chr5,87692154,87693265	0.0	0.0	123.30065	0.0	10.2939	20.63835	41.32484	7.58701	0.0	10.61123	0.0	8.79333	17.51397	0.0	6.17324	0.0	23.74112	25.27436	0.0	15.6946	36.69365	29.90963
hg19,chr5,90928612,90929226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.15713	21.34119
hg19,chr1,38801888,38802630	4.30842	0.0	0.0	0.0	0.0	17.59566	0.0	0.0	0.0	9.18837	0.0	0.0	0.0	0.0	0.0	0.0	11.47065	0.0	0.0	11.51641	12.68657	28.30636
